,text,re,fav
1878,"['yo', 'young', 'know', 'ar', 'suppos', 'alway', 'hit', 'hom', 'httpstcoeqcxvens', 'httpstcoojrmoqjqh']",71,248
1879,"['much', 'shad', 'httpstcozklnxcq']",111,320
1880,"['alway', 'count', 'tex', 'priceless', 'fac', 'httpstcoczuipodw']",87,360
1881,"['on', 'day', 'chris', 'johnson', 'tel', 'story', 'jos', 'jdf', 'httpstcohbfvmwdlv']",3475,9395
1882,"['forev', 'hon', 'jos', 'jdf', 'httpstcotmjiq']",466,1254
1883,"['win', 'jos', 'jdf', 'httpstcoadhtuqj']",462,1296
1884,"['broth', 'jdf', 'httpstcolqaoplpfev']",517,1709
1885,"['boop', 'httpstcomqztjdeesa', 'httpstcotuiljtjye']",179,465
1886,"['adrin', 'work', 'short', 'gam', 'httpstcouvhpjbcrjb']",402,998
1887,"['jos', 'jdf', 'httpstcoyisvafvyi']",4033,8380
1888,"['jos', 'watch', 'flashgjr', 'hom', 'jdf', 'httpstcozumnacmhh']",15137,26025
1889,"['eight', 'marlin', 'surround', 'joss', 'mound', 'nat', 'anthem', 'eight', 'marlin', 'pitch', 'jdf', 'httpstcouchlbmg']",2867,5740
1890,"['much', 'emot', 'christianyelich', 'flashgjr', 'jdf', 'httpstcovzxibzxn']",1138,3848
1891,"['much', 'lov', 'vin', 'httpstcopgmxiclnt']",708,1208
1892,"['party', 'goggl', 'clinch', 'httpstcokyhfsowj']",111,396
1893,"['giv', 'attitud', 'adjust', 'httpstcosfolhodg']",273,611
1894,"['wait', 'itwow', 'httpstcodbgazxu', 'httpstcoiezmxjf']",230,505
1895,"['postseason', 'dant', 'httpstcogdalgsp']",286,666
1896,"['littlepap', 'httpstcoafufxomqn']",132,555
1897,"['smoo', 'bat', 'drop', 'joey', 'httpstcoewgeixyed', 'httpstcoopjnqnl']",21,111
1898,"['lif', 'clinch', 'httpstcobtzbuqly']",569,1345
1899,"['alway', 'fun', 'httpstcoiogdeajfhg', 'httpstcooezupdcy']",69,180
1900,"['best', 'vin', 'httpstcokmdmqs']",220,531
1901,"['pir', 'supply', 'firework', 'hug', 'walkoff', 'win', 'httpstcowecppibv', 'httpstcovbmigunv']",40,221
1902,"['vict', 'show', 'clinch', 'httpstcoxemhtfpr']",229,570
1903,"['that', 'end', 'gam', 'mallex', 'smi', 'httpstcokqwifdvy', 'httpstcoostiwd']",49,119
1904,"['flo', 'lik', 'butterf', 'sting', 'lik', 'jd', 'httpstconamrzuerg', 'httpstcoiulcwolmw']",116,295
1905,"['fear', 'teamcjcorre', 'httpstcohqebhyrxk', 'httpstcoeibugiuu']",165,364
1906,"['feelin', 'froggy', 'freddy', 'httpstcocavdnhadj', 'httpstcoxabqxcbr']",61,194
1907,"['parrot', 'bat', 'httpstcodxljewq']",57,285
1908,"['touch', 'lik', 'thisand', 'hold', 'lik', 'thathttpstcorfjikfv', 'httpstcoxzftobygcx']",47,258
1909,"['qbs', 'left', 'httpstcoarvmviuyfx']",336,704
1910,"['best', 'batflip', 'ev', 'httpstcowwupqll', 'walkoff', 'httpstcolcoohkal']",287,673
1911,"['chas', 'utley', 'would', 'stud', 'point', 'guard', 'httpstcohoktojwak', 'httpstcokzwmeejn']",187,346
1912,"['row', 'windancerep', 'httpstcodccdzxoi']",211,507
1913,"['littl', 'slip', 'doesnt', 'matterlindorbc', 'nic', 'httpstcojlivfqaa', 'httpstcovrrqosmo']",109,327
1914,"['may', 'nev', 'hap', 'httpstcoigokmujy']",111,248
1915,"['land', 'feel', 'right', 'shakeonit', 'httpstcomgpulfdkb']",72,148
1916,"['iamjust', 'ballin', 'marlin', 'gam', 'httpstcoonbgdre', 'httpstcoshdsfjlom']",57,159
1917,"['good', 'miggy', 'httpstconipnepasev']",185,652
1918,"['treymancin', 'famy', 'com', 'every', 'gam', 'httpstcoqubfhfco', 'httpstcoasgypqpxvt']",54,194
1919,"['phon', 'big', 'pap', 'class', 'httpstcohvdgeuxi', 'httpstcoeorttbrlr']",53,194
1920,"['selfy', 'swish', 'therealjrsmi', 'httpstcozslelxsw']",117,420
1921,"['yo', 'hyp', 'shakeonit', 'httpstcobzjmudfem']",21,81
1922,"['marin', 'fan', 'feel', 'yesterday', 'httpstcovewqnbtnr']",99,314
1923,"['vin', 'cul', 'httpstcossftlbjl']",652,1390
1924,"['air', 'puig', 'httpstcohjhkmuynx', 'httpstcofodmjxays']",124,340
1925,"['nee', 'on', 'dant', 'httpstcosilunvhqk']",252,557
1926,"['bat', 'toss', 'httpstcogiuwxamfhv', 'httpstcoxssbwci']",353,720
1927,"['end', 'gam', 'kiss', 'bal', 'go', 'homehug', 'httpstcobtktlqn']",169,637
1928,"['end', 'gam', 'httpstcobeoiwfnauv', 'httpstcotuavfxfa']",95,171
1929,"['win', 'row', 'windancerep', 'httpstcodykhwecdx']",149,394
1930,"['stud', 'httpstcoovruqdsl', 'httpstcouelkitv']",38,114
1931,"['big', 'pap', 'big', 'react', 'httpstcokrxavu']",227,944
1932,"['rel', 'goal', 'httpstcoxrcqhscmp', 'httpstcoapbjhlw']",243,479
1933,"['div', 'catch', 'gorg', 'httpstconqdudfsm', 'httpstcombkaoljeq']",74,175
1934,"['best', 'shirt', 'ev', 'httpstcorfjmwtbp']",109,297
1935,"['read', 'lip', 'httpstconblnglzo']",796,1669
1936,"['dirt', 'stain', 'httpstcoenmfzka']",23,93
1937,"['happyfelixday', 'kid', 'httpstcoavriszgleb']",69,309
1938,"['wallet', 'httpstcojvnygvz', 'httpstcoenmjdllg']",77,280
1939,"['past', 'bedtim', 'basebal', 'httpstcowgfdomjp']",253,939
1940,"['lefty', 'want', 'httpstcogyckhlou']",305,1047
1941,"['cant', 'mak', 'stuff', 'folk', 'httpstcodgftxhxd', 'httpstcorqzlpwmht']",448,642
1942,"['bigpap', 'hit', 'bal', 'right', 'httpstcotrmvikpx', 'httpstcojuswtjfeg']",106,241
1943,"['secret', 'treymancin', 'biggest', 'fan', 'httpstcomfkskudx', 'httpstcovmifkpyde']",25,101
1944,"['mookiebet', 'notch', 'first', 'car', 'hit', 'season', 'rd', 'mlb', 'season', 'httpstcoucmicmye', 'httpstcolfcebjsqby']",32,127
1945,"['yeah', 'knew', 'httpstcoraruymqfs', 'batflip', 'httpstconknwihzk']",67,273
1946,"['septemberbasebal', 'mean', 'going', 'httpstcopfkkkvqi', 'httpstcobfitciktrw']",275,692
1947,"['septemberbasebal', 'cours', 'emot', 'run', 'high', 'httpstcoomzzdba']",525,1163
1948,"['septemberbasebal', 'ya', 'httpstcorywzqgot']",80,294
1949,"['that', 'gon', 'na', 'fly', 'baby', 'httpstcoriannrq']",246,670
1950,"['glov', 'mer', 'luxury', 'nol', 'arenado', 'httpstcosdzkwaast']",134,322
1951,"['everyth', 'com', 'hanleyramirez', 'httpstcosucsuemiv', 'httpstcouufxonhj']",15,60
1952,"['giancarlo', 'swing', 'get', 'binocul', 'httpstcoewsbks', 'httpstcokkciludd']",86,222
1953,"['what', 'bet', 'on', 'bigpap', 'httpstcogmwnkvkg', 'httpstcohisxzcowdh']",32,134
1954,"['routin', 'mookiebet', 'httpstcoikkixfr', 'httpstcoyjhpbxdvyd']",130,382
1955,"['redsox', 'fan', 'right', 'httpstconfdfzdafi']",438,986
1956,"['teamcjcorre', 'ey', 'back', 'head', 'httpstcorreowofuma', 'httpstcopxpluo']",48,118
1957,"['that', 'mean', 'jean', 'httpstcoukenihtzkm', 'httpstcoozrbjsed']",54,164
1958,"['scream', 'ic', 'cream', 'httpstcodmvbkwxpz']",157,428
1959,"['yasielpuig', 'tak', 'worm', 'httpstcoppqkwk']",127,508
1960,['httpstcorpqsgrzvq'],19,99
1961,"['fivesecond', 'rul', 'fivesecond', 'rul', 'httpstconcdegukge']",253,617
1962,"['ep', 'snag', 'httpstcopzribdpzy', 'httpstcohlifashr']",95,287
1963,"['miketrout', 'greatest', 'httpstcotyxmlfexz']",122,378
1964,"['thejkkid', 'guard', 'ind', 'infield', 'sint', 'httpstcoqvxcjrfof', 'httpstcoqqlndak']",20,108
1965,"['xman', 'tak', 'flight', 'httpstcoircncltg', 'httpstcodbbhwkcag']",39,120
1966,"['forc', 'run', 'strong', 'fam', 'httpstcorwpfetni', 'httpstcoefprqtihv']",45,161
1967,"['joy', 'septemberbasebal', 'thingsilikeaboutautumn', 'httpstcondwdtzxv']",401,1026
1968,"['anoth', 'night', 'septemberbasebal', 'got', 'us', 'lik', 'httpstcoqorenmczcg']",127,461
1969,"['httpstcomfjhxdbpik', 'httpstcothvkzcncn']",33,128
1970,"['must', 'busterposey', 'favorit', 'emoj', 'httpstcoetjjuq']",304,1007
1971,"['bartolo', 'coln', 'alway', 'agiledoubl', 'play', 'sup', 'smoothhttpstcogkenwyo', 'httpstcocojsquiq']",159,518
1972,"['ballin', 'bay', 'kdtreyhttpstcopsrhdblx', 'httpstcomwwdlphq']",126,371
1973,"['jlucroy', 'get', 'walkoff', 'bathhttpstcoholarntwl', 'httpstcontqhivu']",148,411
1974,"['kkiermay', 'slamsaverhttpstcocuyxraemv', 'httpstcolxjuwuwiu']",69,237
1975,"['adr', 'belt', 'fal', 'gif', 'machin', 'httpstcobzfirqjrh']",173,588
1976,"['adr', 'belt', 'walk', 'gif', 'machin', 'httpstconczlwyhfo']",172,509
1977,"['dont', 'hit', 'anywh', 'near', 'lieutenantdanshttpstcoq', 'httpstcoftllfdowf']",237,521
1978,"['partyatnapol', 'let', 'go', 'httpstcovpjwwavoa']",211,684
1979,"['friday', 'night', 'squad', 'must', 'misplac', 'invit', 'httpstcobiujppkwb']",234,494
1980,"['womp', 'womp', 'httpstcotzqflaffci']",102,365
1981,"['gotchahttpstcozicfyys', 'httpstcorfrkmno']",51,219
1982,"['hom', 'run', 'box', 'scorehttpstcoacyslmvkxk', 'httpstconqpihalpn']",9,50
1983,"['groundr', 'doubl', 'box', 'scor', 'httpstcoatexdijnp', 'httpstcofsavb']",36,151
1984,"['cue', 'celebr', 'httpstconpvdufseoq', 'clinch', 'httpstcohzvmtwzu']",120,399
1985,"['javybaez', 'must', 'play', 'much', 'tag', 'kid', 'httpstcoqhrvcpf']",504,1380
1986,"['dont', 'cal', 'guy', 'goat', 'httpstcorenvoidikb']",33,93
1987,"['wait', 'wait', 'httpstcoaalcnmozd']",50,212
1988,"['real', 'yo', 'nl', 'cent', 'champ', 'clinch', 'httpstcovcuqmgitf']",784,2359
1989,"['would', 'look', 'httpstcojqjxvok', 'slick', 'httpstcoquawlblop']",121,284
1990,"['almost', 'httpstcopodsnnpap']",47,170
1991,"['interest', 'sideburn', 'httpstcobwftvdbhs']",36,136
1992,"['hand', 'httpstcodfqppkkfc']",229,639
1993,"['therivalry', 'httpstconhsvdqyni', 'walkoff', 'httpstcogipoxehr']",232,485
1994,"['hug', 'cueto', 'fan', 'httpstcodlyijfbc']",13,99
1995,"['doubt', 'hug', 'httpstcohmlxbgkwui']",89,299
1996,"['ad', 'httpstcoiigqcwkwb']",134,463
1997,"['thecutch', 'lik', 'httpstcoktvdsaknq']",212,609
1998,"['noth', 'lik', 'littl', 'afternoon', 'walkoff', 'httpstcofqdtikxu', 'httpstconszxeolzx']",11,47
1999,"['doesnt', 'everyon', 'tak', 'field', 'way', 'thursdaythought', 'httpstcofmcoro']",532,1238
2000,"['dog', 'nam', 'scooby', 'class', 'httpstcovzopijtwa', 'httpstcorlfktbgg']",395,934
2001,"['fish', 'hit', 'try', 'httpstcoqeunpryq', 'httpstcokkdu']",59,143
2002,"['cant', 'touch', 'httpstcohplbmkz']",245,715
2003,"['heel', 'turn', 'httpstcomleqqmjf', 'httpstcouvcjkezjn']",40,127
2004,"['bulldoz', 'way', 'basebal', 'httpstcoqydxxyyajy', 'httpstcosssxnejh']",14,95
2005,"['chant', 'bal', 'stil', 'travel', 'high', 'httpstcoyzqrczph', 'httpstcocsupqinb']",31,103
2006,"['claytonkersh', 'know', 'crunch', 'tim', 'httpstcottdnbpwcq']",49,151
2007,"['second', 'rain', 'delay', 'in', 'httpstcourxbbifo', 'httpstcouzpxixxg']",53,212
2008,"['guy', 'fantasy', 'team', 'bench', 'hom', 'httpstcofouxqisd']",55,204
2009,"['weareg', 'httpstcoudospexxhp', 'httpstcoiqbdtfdv']",55,179
2010,"['let', 'go', 'wilmy', 'httpstcoecpsdy', 'httpstcoevvfbbk']",27,116
2011,"['put', 'httpstcorqphbixnsh', 'httpstcowzchlzhdc']",43,137
2012,"['im', 'sexy', 'beard', 'sexy', 'beard', 'httpstcofwfumqe']",60,228
2013,"['pinbal', 'httpstcofivvjepnc', 'httpstcovxflgd']",119,232
2014,"['johnnybeiscoach', 'httpstconnrdavjzx']",45,322
2015,"['kne', 'cant', 'tak', 'anym', 'httpstcoqegeohx', 'httpstcorkwyudc']",71,161
2016,"['alway', 'keep', 'ey', 'priz', 'httpstcocsimuimh', 'httpstcoxiudlprv']",31,93
2017,"['delet', 'httpstcoobcqlkoxn', 'httpstconlnakgqge']",269,616
2018,"['youv', 'got', 'ta', 'shar', 'seat', 'outfield', 'httpstcopyapstqr', 'httpstcomaqnddu']",15,88
2019,"['tip', 'cap', 'job', 'wel', 'don', 'httpstcozyuisojfm', 'httpstcobppqrzlhk']",141,484
2020,"['keith', 'strong', 'definit', 'doesnt', 'nee', 'help', 'mov', 'furnit', 'httpstcowzuyfxc', 'httpstcohqzlngg']",203,438
2021,"['lit', 'six', 'httpstcoyswwwvpah']",363,884
2022,"['dodg', 'fan', 'travel', 'wel', 'tel', 'us', 'httpstcoppkzxppwai']",544,984
2023,"['jet', 'impress', 'ar', 'limit', 'shortstop', 'httpstcoqkuaizfe', 'httpstcowclfsydoe']",162,428
2024,"['neverend', 'wav', 'usnavy', 'styl', 'httpstcojkfqxuyolh', 'httpstcowukkwit']",61,271
2025,"['two', 'dinosa', 'gorill', 'walk', 'basebal', 'gam', 'httpstcoskmzqrvli', 'httpstcoeiasahncq']",47,155
2026,"['dont', 'get', 'bound', 'httpstcorldamkd']",715,842
2027,"['andrelton', 'simmon', 'on', 'hr', 'yeartwo', 'today', 'nat', 'httpstcobvxynk', 'httpstcoekpwxddqc']",33,125
2028,"['ski', 'back', 'fenway', 'al', 'east', 'lead', 'lik', 'httpstcobyhmgmmgvx', 'httpstcogqlstdaumh']",272,633
2029,"['hey', 'that', 'fair', 'httpstcochzscefo']",31,176
2030,"['noth', 'lik', 'sunday', 'flight', 'httpstcoygwkokqft', 'httpstcopjnnfml']",23,87
2031,"['rgrich', 'worthy', 'httpstcoynqrcjno', 'httpstconvccukksz']",77,270
2032,"['that', 'ful', 'extend', 'httpstcoaaexvdpfsg', 'httpstcovuzlcs']",75,269
2033,"['rak', 'first', 'ski', 'lat', 'httpstcojcrcpjtsj', 'httpstcoidjobvbqvz']",13,85
2034,"['deal', 'encadwin', 'httpstcotlxjltsxay', 'httpstcobecendcj']",33,142
2035,"['impress', 'httpstcotirliabsih']",42,184
2036,"['max', 'kepl', 'mak', 'play', 'gam', 'lin', 'httpstcodhlycauji', 'httpstcowwyaccbxla']",86,321
2037,"['nic', 'harp', 'httpstcowtdljwfvb', 'httpstconmkhvzbm']",59,206
2038,"['nev', 'chang', 'hunterp', 'httpstcoavuyitq']",205,602
2039,"['catch', 'someth', 'els', 'yasielpuig', 'httpstcoaiqxcctrqu', 'httpstcosohfnydeo']",647,1163
2040,"['tanak', 'goin', 'ful', 'acestat', 'httpstcobzokomdcns', 'httpstcogmtkvnjh']",32,88
2041,"['stop', 'joc', 'rol', 'httpstcopvacronqw']",221,540
2042,"['yo', 'definit', 'hit', 'httpstcojoqggzcfrf']",169,449
2043,"['yasielpuig', 'pract', 'cran', 'kick', 'httpstcokmqpvdf']",88,305
2044,"['lay', 'souzajr', 'httpstcoocrgazv', 'httpstcomaxfrbap']",13,57
2045,"['wel', 'get', 'right', 'httpstcopucoaeqr']",119,460
2046,"['pres', 'without', 'com', 'httpstcotaggzz']",106,231
2047,"['youhadm', 'basebal', 'httpstcohcocsczbh']",433,1258
2048,"['throw', 'bcraw', 'httpstcovgxaxfzc', 'httpstcorfnxyik']",393,817
2049,"['fil', 'dbet', 'slid', 'unfair', 'fold', 'httpstcomtgalkih']",330,714
2050,"['rajaidav', 'alway', 'goin', 'httpstcoxniravflb', 'httpstcokvkkesxxz']",65,220
2051,"['jos', 'fernandez', 'ful', 'domin', 'mod', 'tonighthttpstcoxduwfdhom', 'httpstcodjnsoqbdt']",99,213
2052,"['put', 'gam', 'ic', 'tre', 'walkoff', 'httpstcoidoykxszn']",103,375
2053,"['jackiebradleyjr', 'brok', 'spec', 'dant', 'w', 'httpstcouqcibkbb']",365,889
2054,"['first', 'win', 'rickporcello', 'httpstcovpcohpbh']",110,272
2055,"['got', 'ta', 'lov', 'basebal', 'httpstcovjhswyfqle', 'httpstcoxibwsrkoai']",56,152
2056,"['nap', 'get', 'hold', 'on', 'look', 'httpstcocbjwpurogl', 'httpstcozgraejmyp']",68,196
2057,"['get', 'bat', 'helmet', 'httpstcouctuimggzf']",81,213
2058,"['koltenwong', 'know', 'glov', 'flip', 'pretty', 'httpstcobbjrtjk', 'httpstcoijcrbasy']",168,352
2059,"['know', 'pow', 'elgarysanchez', 'arm', 'also', 'ridic', 'httpstcomlglptcz', 'httpstcodxezb']",159,272
2060,"['ac', 'back', 'httpstcownotfgha']",71,200
2061,"['youl', 'stay', 'warm', 'retir', 'ehhttpstcoalcgvpuu', 'httpstcodbzhlrcop']",152,519
2062,"['lov', 'fridayfeel', 'httpstconlqweqvep']",163,393
2063,"['wait', 'friday', 'night', 'lik', 'httpstcoyvhvniu']",481,1067
2064,"['tak', 'kneehttpstcoendslhiio', 'httpstcofymmhkotx']",108,297
2065,"['balk', 'batfliphttpstcozmkqbgcs', 'httpstconthfblw']",81,262
2066,"['short', 'porch', 'long', 'ballhttpstcokzpyidclm', 'httpstcoxrdgxjf']",77,262
2067,"['tebowtim', 'diamond', 'httpstcowbtwajstfl']",107,314
2068,"['ouch', 'scoreboard', 'httpstcoynsrjtt', 'httpstcohwdpzzwq']",43,152
2069,"['basebal', 'bat', 'httpstcohuyhtkklma', 'httpstcoazqkfqkft']",102,365
2070,"['go', 'get', 'httpstcobxmgcdkeqw', 'httpstcogdceatno']",37,87
2071,"['sum', 'yet', 'httpstcovodpxq']",136,305
2072,"['yeah', 'lieutenantd', 'hit', 'em', 'fent', 'httpstcooxpgjnnpa', 'httpstconbkfpifsy']",191,509
2073,"['briandozy', 'wrong', 'httpstcosjgrmgry', 'httpstcokrmtzvqb']",201,482
2074,"['might', 'beat', 'shift', 'wont', 'beat', 'bcraw', 'httpstcokxhljqrgl', 'httpstcosjslhmpii']",168,443
2075,"['ye', 'elyu', 'maj', 'leagu', 'pow', 'batflip', 'skil', 'match', 'httpstcophczldxwd', 'httpstcoxpejursr']",85,154
2076,"['mookiebet', 'fresh', 'sox', 'httpstcozoxgmluk']",106,514
2077,"['dont', 'let', 'siz', 'fool', 'big', 'city', 'mov', 'httpstcovbxgxdplk', 'httpstcoemjijzjpl']",30,122
2078,"['cryingno', 'someth', 'ey', 'httpstcoizxwucxrps']",51,191
2079,"['mr', 'popul', 'httpstcojoesrcho']",214,755
2080,"['cue', 'yak', 'sax', 'httpstcopwyoxtulg']",104,315
2081,"['crush', 'septemb', 'httpstcouaqvpqnn', 'httpstcokpvawucce']",33,153
2082,"['cant', 'meas', 'dog', 'fan', 'httpstcovbgqcxgwy']",44,283
2083,"['definit', 'hang', 'win', 'httpstcohfxvccip', 'httpstcojubvatio']",159,322
2084,"['throw', 'might', 'cost', 'med', 'httpstcoavcwi']",274,802
2085,"['hit', 'hom', 'httpstcofezionsk']",101,496
2086,"['slap', 'hand', 'httpstcondvbopko', 'httpstcohiiqmemkk']",106,346
2087,"['joey', 'arm', 'httpstcorwhmsfvvpi', 'httpstcotemqaual']",57,136
2088,"['lieutenantdanss', 'got', 'mag', 'leg', 'httpstcorbmeejk', 'httpstcowqlwdhztxi']",41,131
2089,"['encadwin', 'stupid', 'strong', 'httpstcojsbwmbzxr', 'httpstcoggnamplva']",143,390
2090,"['dant', 'way', 'off', 'lik', 'httpstconcoevfxjbf']",209,660
2091,"['youv', 'got', 'fourday', 'work', 'week', 'httpstcovjizssca']",176,551
2092,"['wak', 'firstdayofschool', 'lik', 'httpstconedrrshf']",1637,2590
2093,"['lindorbc', 'got', 'ta', 'get', 'swim', 'sum', 'httpstcorulizxnnt', 'httpstcoeacvbadtg']",74,197
2094,"['check', 'bank', 'account', 'see', 'expect', 'httpstcomprkdzd']",295,564
2095,"['sit', 'laborday', 'traff', 'lik', 'httpstcoezncymn']",128,523
2096,"['cant', 'hat', 'hustl', 'httpstcopczuwgnt', 'httpstcofjepjser']",348,854
2097,"['shoot', 'block', 'sid', 'next', 'tim', 'httpstcopdtcnewjn']",39,188
2098,"['man', 'land', 'koltenwong', 'around', 'httpstcoihgtxvtav', 'httpstcogiawvxmwh']",102,328
2099,"['dont', 'step', 'blu', 'sued', 'sho', 'httpstconemsuxjh']",119,387
2100,"['pract', 'celebr', 'octob', 'hammeltim', 'httpstcomorzmswb']",71,323
2101,"['mmduffy', 'doesnt', 'let', 'basebal', 'reach', 'ground', 'httpstcosuaogwqcbp']",203,684
2102,"['cas', 'crush', 'httpstcoqmqubyexln', 'httpstcosmuxxlhuz']",74,280
2103,"['cant', 'tag', 'httpstcorxxjbxkw']",86,385
2104,"['yo', 'work', 'laborday', 'httpstcojbcerbjx']",161,493
2105,"['good', 'gre', 'grand', 'wond', 'httpstcoxccjzijkpz']",183,734
2106,"['two', 'hom', 'sev', 'rbi', 'today', 'joseabreu', 'httpstcojnkqkpvriv', 'httpstcovashbtnr']",80,315
2107,"['year', 'land', 'httpstcodypuiuwdab', 'walkoff', 'httpstcocvkuwil']",316,668
2108,"['cub', 'fan', 'season', 'httpstcomcbbqobvvk', 'walkoff', 'httpstcoegilyjwq']",210,564
2109,"['holiday', 'weekend', 'might', 'wel', 'lay', 'httpstcofldwrqjth', 'httpstcomjkhiumch']",24,80
2110,"['styl', 'point', 'everyth', 'httpstcovysbnsdsis', 'httpstcowslzcsmkl']",62,193
2111,"['wor', 'httpstcokejasfvo', 'httpstcomokzhgdxhg']",62,262
2112,"['freddys', 'mak', 'look', 'way', 'easy', 'httpstcosiqgfhup', 'httpstcowbfcjgsq']",56,165
2113,"['unfair', 'httpstcooyvwusq']",53,187
2114,"['much', 'ground', 'cov', 'problem', 'httpstcomsozrizat', 'httpstcoatipoqv']",61,234
2115,"['yo', 'bat', 'box', 'get', 'swol', 'lif', 'httpstcopzwzfrkj']",386,881
2116,"['jhaydam', 'know', 'going', 'pay', 'httpstcoxzdikkmv', 'httpstcohyejuhminm']",51,197
2117,"['someon', 'get', 'vincemcmahon', 'phon', 'asap', 'httpstcodtsmeau']",225,564
2118,"['workout', 'buddy', 'httpstcomtsganik']",72,342
2119,"['chillshappy', 'th', 'birthday', 'baseballhal', 'induc', 'mikepiazz', 'httpstcokluiyqeu']",177,537
2120,"['catch', 'disappear', 'act', 'httpstcowxmjnbtlpu', 'httpstcoltxmkhqujh']",214,650
2121,"['pap', 'sword', 'valyr', 'wood', 'httpstcoiubofob']",237,874
2122,"['cal', 'hey', 'im', 'look', 'miss', 'mant', 'salvy', 'wrong', 'numb', 'httpstcofoedjwltm']",142,612
2123,"['ben', 'gamel', 'flow', 'goin', 'airborn', 'httpstcortwgzesz', 'httpstcofgkifz']",117,385
2124,"['throw', 'simplyas', 'ready', 'httpstcohrufjeiqru']",398,849
2125,"['therealslamtan', 'real', 'quick', 'reflex', 'httpstcoyuiorfavr', 'httpstcoxpjemzzfoi']",34,103
2126,"['bal', 'try', 'get', 'esky', 'wasnt', 'havin', 'httpstcodceaqvsgdo', 'httpstcosccfwxwotn']",93,312
2127,"['jos', 'iglesia', 'smooth', 'enr', 'iglesia', 'httpstcobbbtemr', 'httpstcomqjvrym']",43,137
2128,"['good', 'form', 'lzhernandez', 'httpstcotzcqicuem']",1448,4722
2129,"['toss', 'strikes', 'styl', 'that', 'throw', 'first', 'pitch', 'madisonkoc', 'httpstcozuproxaf', 'finalf', 'httpstcobxbtejeoy']",399,1593
2130,"['vint', 'belt', 'httpstcowqlfrffzbq', 'httpstcoomxfejdey']",40,116
2131,"['sub', 'first', 'day', 'class', 'httpstcobxgxhca']",174,769
2132,"['pinbal', 'httpstcocsfwaoii']",344,916
2133,"['put', 'dirt', 'httpstcornweeway', 'httpstcorchrcrat']",512,917
2134,"['chesl', 'cuthbert', 'gre', 'nam', 'bet', 'play', 'httpstcozhpifdoxwn', 'httpstcohmxaaryxpb']",120,344
2135,"['surpr', 'oriol', 'lead', 'mlb', 'hom', 'httpstcoqipekethnj', 'httpstconmonfsi']",72,235
2136,"['simplyas', 'mak', 'sur', 'youl', 'nev', 'forget', 'first', 'k', 'httpstcopuclqjqjc', 'httpstcodhhiucxn']",103,317
2137,"['adr', 'belt', 'play', 'set', 'rul', 'httpstcozfbiyruua', 'httpstcoghdllhfnak']",99,265
2138,"['nohitterno', 'httpstcobabwrupa', 'httpstcojsbvvijai']",34,127
2139,"['glov', 'sav', 'beauty', 'httpstcoscudqdgfp', 'httpstcozxkkg']",180,697
2140,"['lik', 'bo', 'livebetterinword', 'httpstcoxrdxsgt']",166,460
2141,"['weirdbasebal', 'httpstcozacqtskng']",238,577
2142,"['lol', 'bartolo', 'lol', 'httpstcomflunxfgw']",61,158
2143,"['dross', 'los', 'glass', 'httpstcoywmiywfw']",255,840
2144,"['throw', 'backthrow', 'back', 'httpstcoewpshpq', 'httpstcopkowlg']",22,95
2145,"['bottom', 'row', 'tinfoil', 'httpstcoqvznrrxetg']",277,902
2146,"['dbet', 'httpstcodbwzaarbn']",308,698
2147,"['ral', 'complet', 'httpstcodlgpzchl']",388,1186
2148,"['addisonrussel', 'know', 'hustl', 'httpstcokzbaexudh', 'httpstcogmhhfdxhf']",120,273
2149,"['spook', 'ya', 'httpstcojslixhhzi', 'httpstcoocurtkzx']",83,282
2150,"['hit', 'lip', 'good', 'httpstcovckqcbj', 'httpstcobkecmheuk']",29,121
2151,"['krisbry', 'corn', 'httpstcolokhayqju']",261,741
2152,"['hes', 'year', 'httpstcotpgpdtxawp', 'httpstcoffurnrvpu']",205,570
2153,"['know', 'johnnycueto', 'day', 'httpstcoaeyweftf', 'httpstcobyslupca']",112,313
2154,"['com', 'gym', 'near', 'httpstcohffsjie']",354,901
2155,"['hold', 'tight', 'werthquak', 'hug', 'httpstcoevtfax', 'httpstcotujoqezydc']",29,141
2156,"['first', 'bas', 'way', 'httpstcoekcvnkpk', 'httpstcoebztzwpfk']",17,80
2157,"['alway', 'blam', 'bat', 'httpstcoihrhmwsznp', 'httpstcolbtsxpo']",22,57
2158,"['hit', 'first', 'mlb', 'hom', 'birthday', 'that', 'liv', 'dream', 'httpstcojlfhcgfza', 'httpstcohmekezn']",110,409
2159,"['bigpap', 'meet', 'legopap', 'httpstcojqdjcnpuo', 'httpstcoehrearpou']",253,770
2160,"['respect', 'httpstcohaymynbb']",61,243
2161,"['adamspankyeaton', 'kid', 'ballpark', 'got', 'ta', 'lov', 'httpstcoeqflegutu']",67,316
2162,"['happy', 'birthday', 'hal', 'fam', 'frank', 'robinson', 'httpstcooflnyzryo']",127,473
2163,"['get', 'first', 'sav', 'dbet', 'psych', 'httpstcogmqscslc']",186,761
2164,"['byahhhh', 'httpstcomkapmchhv']",226,613
2165,"['dont', 'cal', 'walkoff', 'noth', 'httpstcormsljyrei', 'httpstcoumqnbzt']",171,322
2166,"['cj', 'cron', 'going', 'hom', 'tonightno', 'httpstcovmxwjpfpve', 'httpstcoxdagbpfd', 'httpstcomzghlehf']",30,89
2167,"['rallym', 'contagy', 'httpstcojrvbpxmvws']",143,425
