,text,re,fav
2946,"['flollipop', 'hubcaphalo', 'boss', 'cant', 'believ', 'spent', 'two', 'hour', 'cross', 'ref', 'aust', 'paralymp', 'silv', 'httpstcopnstypqh']",1,2
2947,"['zrdwc', 'tomnovy', 'first', 'got', 'anoth', 'playwright', 'sat', 'next', 'whol', 'tim']",0,3
2948,"['drchintalpatel', 'theyv', 'got', 'gre', 'tast']",0,0
2949,"['sanaq', 'drink', 'lik', 'could', 'start', 'smoothy', 'companypleas', 'dont']",1,1
2950,"['fgina', 'think', 'yo', 'pretty', 'accompl', 'already', 'farah', 'fact', 'wed', 'go', 'far', 'say', 'yo', 'accompl', 'httpstcoqbogyficzq']",0,2
2951,"['flollipop', 'combin', 'threesided', 'fun', 'certain', 'swiss', 'chocol', 'pack', 'pur', 'excit', 'httpstcovbqfkeqj']",0,1
2952,"['janu', 'mot', 'shakespear', 'writ', 'hamlet', 'without', 'spellcheck', 'smash', 'today']",256,844
2953,"['josieemmon', 'hol', 'dug', 'cav', 'stuck', 'near', 'earth', 'cor', 'good', 'new', 'nic', 'httpstcolthjfcu']",0,0
2954,"['ftvm', 'that', 'want', 'get', 'pack', 'soon', 'tel', 'mut']",0,1
2955,"['ftvm', 'work', 'hard', 'find', 'altern', 'that', 'sturdy', 'enough', 'drink', 'know', 'straw', 'httpstcohlvkmjtn']",0,1
2956,"['mycoachmorett', 'sorry', 'jess', 'isnt', 'lik', 'see', 'email', 'helloinnocentdrinkscouk', 'pleas', 'wel', 'httpstcomlrwwlxk']",0,1
2957,"['flollipop', 'lxznr', 'didnt', 'think', 'could', 'lov', 'anym', 'went', 'rememb', 'littl', 'old', 'us', 'httpstcogodtnlvor']",0,1
2958,"['jeremiahjohn', 'whoev', 'whatev']",0,1
2959,"['notquitelel', 'su']",0,1
2960,"['jeremiahjohn', 'yeah', 'definit', 'dont', 'us', 'right', 'on', 'hot', 'wat', 'first', 'otherw', 'find', 'httpstcokzotkvth']",2,5
2961,"['sophieemay', 'sorrysorrysorry', 'spelt', 'right', 'tim']",0,1
2962,"['flollipop', 'best', 'fin', 'desk', 'gre', 'wel', 'miss', 'stapl', 'thing', 'httpstcofocgyxcbp']",0,1
2963,"['jeremiahjohn', 'lik', 'sting', 'ray', 'nic', 'got', 'top', 'law', 'isnt', 'itkeyboard', 'shift', 'key', 'left', 'on', 'right']",1,5
2964,"['tristanghil', 'god', 'spee', 'fair', 'wind', 'voy', 'baby']",0,2
2965,"['peterre', 'second', 'worry', 'talk', 'fruit', 'veg', 'intak']",0,1
2966,"['tristanghil', 'plenty', 'big', 'supermarket', 'theyr', 'ev', 'off', 'week', 'morrison', 'waitros']",0,0
2967,"['jeremiahjohn', 'wed', 'bet', 'get', 'back', 'onto', 'saf', 'ground', 'sort', 'sho', 'lac', 'pref', 'flat', 'wid', 'on', 'thin', 'round', 'on']",2,8
2968,"['dawsonyweb', 'sur', 'world', 'quit', 'ready', 'on', 'yet', 'adam', 'wel', 'pass', 'onto', 'clev', 'lo', 'httpstcojdpynfsk']",0,2
2969,"['jeremiahjohn', 'mou']",12,5
2970,"['debiverwieb', 'steehcair', 'riddl', 'lov', 'riddles', 'answ', 'riv']",0,1
2971,"['lukespadem', 'elderlygoos', 'wel', 'check', 'anoth', 'coupl', 'tim', 'saf']",0,1
2972,"['elderlygoos', 'whisp', 'diddid', 'purposeshruggingshruggingm', 'shrugging', 'httpstcooxvasqqm']",0,3
2973,"['amynettleton', 'deskbuddyuk', 'let', 'hop', 'certain', 'stil', 'thing', 'amy']",0,3
2974,"['deskbuddyuk', 'amynettleton', 'blush', 'bright', 'shad', 'red', 'got', 'mistak', 'pow', 'rang', 'red', 'on']",0,2
2975,"['philbbirch', 'us', 'send', 'whatsap']",0,0
2976,"['battyberd', 'uplift', 'fru', 'numb', 'com', 'dash', 'shad', 'red', 'purpley', 'definitelynotgreen', 'httpstcomzmbzzio']",0,1
2977,"['amybgillsfc', 'jasminerflow', 'bas', 'expery', 'poss', 'extraendless']",0,2
2978,"['steehcair', 'debiverwieb', 'someon', 'would', 'mak', 'sort', 'juic']",0,0
2979,"['lalihain', 'thought', 'theyd', 'say', 'abr', 'cadabr', 'wed', 'know']",0,0
2980,"['thursday', 'list', 'read', 'tweet', 'everyth', 'elsehalfway', 'already']",66,423
2981,"['bright', 'wint', 'new', 'innoc', 'sup', 'juic', 'burst', 'good', 'pur', 'fruit', 'veg', 'boost', 'w', 'httpstcohiqmuft']",2396,1011
2982,"['battyberd', 'gorg', 'green', 'uplift', 'sup', 'smoothy', 'banan', 'fre', 'peopl', 'lik', 'angel', 'httpstcoqoutdfzw']",0,1
2983,"['josieemmon', 'oh', 'dear', 'wel', 'today', 'josy', 'everyon', 'good', 'humo', 'try', 'behav', 'httpstcokqqcdcoa']",0,0
2984,"['matthewd', 'thank', 'matthew', 'yo', 'best']",0,0
2985,"['benjamintmerry', 'sorry', 'hear', 'yo', 'fan', 'benjamin', 'could', 'email', 'helloinnocentdrinkscouk', 'wel', 'httpstcoqqlwgfm']",0,0
2986,"['matthewd', 'try', 'jok', 'didnt', 'good', 'job', 'wel', 'pack', 'bag']",0,1
2987,"['matthewd', 'ther', 'placebo', 'sup', 'smoothy', 'fruit', 'veg', 'see', 'vitamin']",0,0
2988,"['lalihain', 'wizard', 'definit', 'wizard']",0,0
2989,"['jessmiltondraw', 'real', 'sorry', 'hear', 'jess', 'email', 'helloinnocentdrinkscouk', 'pleas', 'wel', 'try', 'har', 'httpstcoewfnfapzq']",0,0
2990,"['matthewd', 'quiet', 'confid']",0,0
2991,"['jeremiahjohn', 'good', 'ev', 'bet', 'hear', 'though', 'didnt', 'bottl', 'httpstcozgrfzzfqeb']",0,1
2992,"['greeneyedl', 'cas', 'mayb', 'reind', 'loos', 'end']",0,0
2993,"['josieemmon', 'sorry', 'josy', 'email', 'helloinnocentdrinkscouk', 'wel', 'try', 'best', 'mak', 'thing']",0,0
2994,"['jeremiahjohn', 'christmas', 'new', 'year', 'lunch']",0,1
2995,"['greeneyedl', 'run', 'lat', 'insid', 'fruit', 'tow', 'got', 'told', 'last', 'tim', 'tri', 'get', 'cab', 'httpstconbgphdmaz']",0,0
2996,"['samstev', 'gre', 'job', 'iceland']",1,9
2997,"['jessicalatim', 'thank', 'quest', 'jessic', 'work', 'hard', 'find', 'altern', 'that', 'sturdy', 'enough', 'fo', 'httpstcohdljlutvp']",0,0
2998,"['numbersukltd', 'spi', 'spi', 'work', 'singl', 'on']",0,0
2999,"['jrainbowk', 'jeremiahjohn', 'cant', 'get', 'along', 'wait', 'nic']",0,2
3000,"['jeremiahjohn', 'miss']",0,1
3001,"['daniellarusso', 'howd', 'think', 'got', 'gig', 'first', 'plac']",0,2
3002,"['gowiththeprouk', 'mayony', 'oth', 'naisey', 'excel', 'spread']",0,4
3003,"['wiredpl', 'aw', 'guy']",0,1
3004,"['dawsonyweb', 'that', 'motorbik', 'tiny', 'wheel', 'back', 'whop', 'gre', 'big', 'on', 'front', 'p', 'httpstcoguifvda']",0,3
3005,"['elderlygoos', 'esly', 'oh', 'lik', 'gloop', 'fridg', 'bark']",0,1
3006,"['elderlygoos', 'esly', 'wed', 'bet', 'tel', 'say', 'scon']",0,1
3007,"['dominoprintuk', 'thank']",0,1
3008,"['dawsonyweb', 'new', 'year', 'new', 'us', 'rid', 'motorbik', 'read', 'poetry', 'tim', 'respect', 'highway', 'cod', 'remain']",0,5
3009,"['robertresourc', 'johnrockley', 'mrsflickh', 'rooftoph', 'davidjrooftop', 'could', 'cre', 'multipl', 'twit', 'account', 'httpstcowewfayl']",0,3
3010,"['invisiblelady', 'kwinohah', 'kwishay', 'ooohw', 'look', 'forward', 'hear', 'lucky', 'man', 'httpstcovyfqqbut']",0,0
3011,"['greeneyedl', 'lov', 'ide', 'on', 'slight', 'flaw', 'start', 'plan', 'wel', 'on', 'less', 'excus', 'lat']",0,0
3012,"['brandat', 'stil', 'knew', 'friday']",0,1
3013,"['skolt', 'potato', 'precy', 'gem', 'ar']",1,3
3014,"['esly', 'elderlygoos', 'act', 'say', 'tomato', 'app', 'that', 'weird']",0,3
3015,"['daniellarusso', 'cchadwickpr', 'thank', 'daniell', 'yo', 'nicest', 'person', 'definit', 'hav', 'brib']",0,3
3016,"['elderlygoos', 'nev', 'ev', 'abl', 'ther', 'pop']",0,0
3017,"['mouthonleg', 'wel', 'keep', 'ey', 'nicol', 'spec', 'sur', 'youl', 'find', 'gre', 'hom', 'knit', 'link']",0,1
3018,"['geoffchang', 'bethanmairw', 'way', 'geoffrey', 'unless', 'yo', 'scub', 'div', 'someth']",0,2
3019,"['chrishorn', 'everyth', 'black', 'whit', 'prob', 'ear']",0,2
3020,"['invisiblelady', 'learn', 'pronount', 'quino', 'learn', 'pronount', 'quich', 'discov', 'food', 'doesnt', 'b', 'httpstcoxegrkdqese']",0,0
3021,"['gowiththeprouk', 'good', 'aw', 'know', 'feel', 'nev', 'slack', 'nev', 'stop', 'second', 'us', 'httpstcovjuzglcs']",0,1
3022,"['robertresourc', 'johnrockley', 'mrsflickh', 'rooftoph', 'strong', 'contend', 'pancak', 'day', 'best', 'day', 'year']",0,2
3023,"['brandat', 'also', 'forgot', 'every', 'password', 'nam']",0,2
3024,"['charliesh', 'shelf', 'lif', 'vary', 'bit', 'char', 'wed', 'us', 'expect', 'coupl', 'week', 'httpstcoqmksreb']",0,0
3025,"['janu', 'motivationtomato', 'persuad', 'peopl', 'theyr', 'fruit', 'think', 'achiev', 'year']",361,956
3026,"['goodby', 'janu', 'blu', 'hello', 'janu', 'red', 'orang', 'green', 'httpstcoawwtgghrhy']",5,85
3027,"['connorsturt', 'sgclark', 'alexsmelt', 'new', 'year', 'resolv', 'get', 'con', 'talk', 'tasty', 'nut', 'char', 'httpstcopymobibz']",1,2
3028,"['connorsturt', 'sgclark', 'alexsmelt', 'could', 'learn', 'thing', 'two', 'gent', 'bottom', 'left']",1,2
3029,"['mlycdystmp', 'connorsturt', 'piersmorg', 'evianw', 'tropican', 'sgclark', 'alexsmelt', 'lik', 'emy', 'lik', 'lot']",0,2
3030,"['carmenuk', 'wel', 'spend', 'afternoon', 'learn', 'tit', 'mov']",0,0
3031,"['gooeyhq', 'nic', 'nic']",0,0
3032,"['suzkorb', 'win']",0,1
3033,"['carmenuk', 'wed', 'lov', 'could', 'wed', 'prob', 'run', 'nam', 'tag', 'would', 'embarrass', 'mayb', 'httpstcofmodvcd']",0,0
3034,"['carmenuk', 'mak', 'friend', 'next', 'door', 'dog', 'next', 'door', 'dog', 'play', 'dat', 'return', 'next', 'door', 'httpstcovsclijtss']",1,1
3035,"['invisiblelady', 'rough', 'hour', 'minut', 'ago']",0,0
3036,"['book', 'first', 'day', 'back', 'tim', 'feel', 'fre', 'try', 'quest', 'first', 'day', 'back', 'sum', 'holiday']",0,4
3037,"['dazlarr', 'interest', 'ide', 'dar', 'smel', 'pant', 'strawberry', 'turnipbrain', 'trop', 'juic', 'pity', 'httpstcozqbyxcxkis']",0,0
3038,"['invisiblelady', 'thank', 'much', 'look', 'lik', 'cosy', 'jump']",0,0
3039,"['theprsuit', 'blush', 'bright', 'shad', 'red', 'traff', 'keep', 'stop']",0,1
3040,"['tonycbah', 'nickresourc', 'edwardst', 'costacoff', 'weareresourc', 'deskbuddyuk', 'dawnjbah', 'would', 'work', 'espec', 'wel', 'lax', 'company']",0,6
3041,"['hesterfunnel', 'yep', 'predict']",0,1
3042,"['elderlygoos', 'stil', 'tuesday', 'huh']",0,2
3043,"['bethanmairw', 'try', 'keep', 'calm', 'yo', 'reset', 'password', 'say', 'cant', 'us', 'old', 'passw', 'httpstcolnnezyar']",0,5
3044,"['edwardst', 'costacoff', 'weareresourc', 'deskbuddyuk', 'far', 'cold', 'ev', 'consid', 'yet']",0,4
3045,"['kgfoodmentor', 'tessastuart', 'simonsinek', 'alexanderosterw', 'wel', 'would', 'look', 'thank', 'capt', 'good', 'sid', 'kar']",0,2
3046,"['sowterr', 'that', 'chart']",0,1
3047,"['majid', 'fair', 'point', 'sometim', 'tak', 'long', 'decid', 'whol', 'bank']",0,0
3048,"['slimepuk', 'dont', 'worry', 'itl', 'replac', 'east', 'post', 'tomorrow', 'midjun']",0,1
3049,"['kimwedlock', 'yeovalley', 'lindtuk', 'popabal', 'wed', 'say', 'mag', 'act', 'shar', 'secret', 'yo', 'ev', 'bet']",0,2
3050,"['ellieemin', 'consult', 'company', 'cod', 'conduc', 'most', 'guid', 'cool', 'secret', 'handshak', 'contain', 'httpstcowqyvwpprm']",0,1
3051,"['pinkglit', 'thank', 'much', 'amy', 'happy', 'new', 'year', 'magn', 'self']",0,1
3052,"['jobbyart', 'dabbl', 'coup', 'ticket', 'rid', 'cat', 'monopo', 'alway', 'spec', 'plac', 'heart', 'httpstcodwjmhkx']",0,0
3053,"['mgklifestyle', 'best', 'fac', 'right', 'hand']",0,1
3054,"['mouthonleg', 'thank', 'think', 'us', 'that', 'on', 'snazzy', 'link', 'snood', 'nicol', 'lov', 'off', 'stic', 'httpstcoebanwaim']",0,0
3055,"['ewangelofnor', 'thank', 'elain', 'hop', 'enjoy', 'fly', 'sound', 'tasty', 'httpstcojdgfqbryib']",0,0
3056,"['feeb', 'sound', 'lik', 'saw', 'new', 'year', 'styl', 'hop', 'gre', 'on']",0,0
3057,"['fizzysoo', 'that', 'nic', 'say', 'want', 'cre', 'drinkvert', 'smil']",0,1
3058,"['suzkorb', 'stil', 'talk']",0,0
3059,"['desmondog', 'consid', 'thought', 'spar', 'wev', 'prevy', 'liv', 'des', 'thank', 'keep', 'co', 'httpstcogpgxlwwex']",0,3
3060,"['isabelrsanch', 'yo', 'fil', 'good', 'idea', 'isabel', 'pleas', 'writ', 'book', 'fil', 'plant', 'tak', 'leaf']",0,10
3061,"['icsmr', 'hey', 'guy', 'get', 'lot', 'request', 'bit', 'lik', 'sad', 'cant', 'help', 'everyon', 'itd', 'unfair', 'httpstcoobequwfrt']",0,0
3062,"['donalddav', 'wev', 'got', 'lot', 'tim', 'boot']",0,0
3063,"['moneykissedgift', 'certain', 'yo', 'someth', 'trendset', 'though', 'mayb', 'mad', 'cool']",0,2
3064,"['firstad', 'unforget']",0,1
3065,"['beckyveng', 'glad', 'lik', 'becky', 'gorg', 'green', 'on', 'banan', 'fre']",0,1
3066,"['elderlygoos', 'todayswednesday']",0,4
3067,"['bethanmairw', 'left', 'entir', 'unhelp', 'password', 'hint']",0,1
3068,"['engl', 'height', 'soph', 'excel', 'exampl', 'us']",0,1
3069,"['hesterfunnel', 'might', 'show', 'us']",0,0
3070,"['kyz', 'wev', 'built', 'lov', 'cush', 'seat', 'fent', 'sort', 'deb']",1,1
3071,"['glif', 'wel', 'glad', 'hear', 'thought', 'keep', 'raspberry', 'decid', 'youd', 'real', 'httpstcotmdeqtrdhc']",0,0
3072,"['standard', 'first', 'day', 'back', 'work', 'quest', 'christmas', 'new', 'year', 'ha', 'httpstcoxpwntmhb']",253,1004
3073,"['esandbrook', 'nee', 'someon', 'start', 'put', 'littl', 'mit', 'bottl', 'peopl', 'complet', 'set', 'wint', 'access']",0,0
3074,"['ddefb', 'fridg', 'best', 'plac', 'franky', 'besid', 'bel', 'ment', 'theyr', 'design', 'httpstcopcawkcjg']",0,1
3075,"['eloisepr', 'alway', 'littl', 'hard', 'say', 'wel', 'year', 'tim', 'mak', 'smoothy', 'certain', 'hop']",0,1
3076,"['eloisepr', 'snazzy', 'would', 'go', 'far', 'say', 'snazz', 'us', 'howev', 'wev', 'warn']",0,1
3077,"['steadyeddy', 'yo', 'lucky', 'bank', 'holiday', 'licens', 'law', 'around', 'smoothy', 'kid', 'relax']",0,1
3078,"['natusabirov', 'going', 'miss', 'mayb', 'theyl', 'let', 'us', 'hand', 'del']",0,1
3079,"['tanverla', 'asd', 'eep', 'disappoint', 'see', 'could', 'mess', 'helloinnocentdrinkscouk', 'wel', 'httpstcopqytbqmb']",0,0
3080,"['burntcop', 'sorry', 'hear', 'heath', 'weep', 'mess', 'helloinnocentdrinkscouk', 'wel', 'httpstcoawomwki']",0,1
3081,"['ladygeek', 'real', 'sorry', 'hear', 'email', 'helloinnocentdrinkscouk', 'pleas', 'wel', 'try', 'best', 'mak']",0,0
3082,"['sophieemay', 'fist', 'pump']",0,1
3083,"['orangin', 'that', 'dream', 'georgin', 'on', 'not', 'yet', 'northern', 'fruit', 'tow', 'slow', 'mov', 'httpstcopjxirvxpr']",1,1
3084,"['ollgrm', 'jasonhagu', 'star', 'paty', 'wrist', 'watch']",1,2
3085,"['fawkesmiy', 'off', 'germany', 'might', 'youshap', 'hol', 'littl', 'flag', 'bottom', 'tak', 'httpstcowuzbdcbxf']",0,1
3086,"['annere', 'could', 'start', 'man', 'plac', 'banana', 'bottl', 'top', 'secret', 'tim', 'travel', 'depart', 'u', 'httpstcoxhycofaotf']",0,1
3087,"['findmetheword', 'dm', 'us', 'address', 'wel', 'see']",0,1
3088,"['kirstindalton', 'tak', 'look', 'off', 'superhero', 'vac', 'might', 'street', 'httpstcoxmemrtvbe']",0,0
3089,"['cyf', 'wel', 'that', 'plan', 'op', 'stor', 'tuesdaysunday', 'window']",0,3
3090,"['technicianmus', 'youl', 'tabletop', 'forest', 'soon']",0,1
3091,"['eilidhd', 'wed', 'say', 'bal', 'diet', 'tel', 'norm']",0,1
3092,"['everrlong', 'dont', 'cry', 'bottl', 'hev', 'itl', 'wat', 'smoothy']",0,2
3093,"['lizzieseedh', 'thank', 'lizzy', 'on', 'downsid', 'liv', 'uk', 'cant', 'next', 'door', 'neighbo']",0,1
3094,"['therealbmwk', 'fru', 'christmas', 'mirac']",0,0
3095,"['conorlov', 'acideaterfusao', 'httpstcotywqiaju']",0,7
3096,"['immiwright', 'microgirl', 'honest', 'tow', 'start', 'fal', 'alway', 'storm', 'huff', 'nev', 'act', 'httpstcocmbkxws']",0,2
3097,"['garfey', 'stil', 'much', 'learn', 'correct', 'stor', 'loung', 'wear', 'next', 'youl', 'tel', 'us', 'pjs', 'shouldnt', 'toast']",0,1
3098,"['microgirl', 'immiwright', 'afraid', 'tak', 'look', 'grassroot', 'gradu', 'scheme', 'leav', 'un', 'day', 'behind']",0,0
3099,"['nickbishop', 'dont', 'want', 'miss', 'two', 'see', 'hobbit', 'tel', 'say', 'hi']",0,1
3100,"['want', 'car', 'involv', 'talk', 'banana', 'lot', 'check', 'grassroot', 'gradu', 'scheme', 'httpstcovbcqots']",9,49
3101,"['mumengin', 'real', 'sorry', 'see', 'ther', 'reason', 'might', 'leak', 'saf', 'bes', 'httpstcokslicdcuo']",0,0
3102,"['pinkglit', 'wed', 'bet', 'watch', 'tv', 'day', 'every', 'day', 'spot', 'know', 'sur', 'chang']",0,1
3103,"['jennaapplesee', 'thatd', 'best', 'jump', 'everw', 'try', 'spread', 'big', 'knit', 'hat', 'around', 'country', 'th', 'httpstcokraxnm']",0,1
3104,"['pokerprincess', 'excel', 'cho', 'next', 'year', 'com', 'round', 'breakfast']",0,1
3105,"['ryukh', 'pleas', 'hold', 'head', 'high', 'say', 'youv', 'got', 'innoc', 'gold', 'med', 'usain', 'bolt']",0,1
3106,"['aliapow', 'dont', 'worry', 'alish', 'togeth', 'howd', 'want', 'pancak']",0,1
3107,"['could', 'keep', 'christmas', 'tre', 'year', 'nam', 'firl', 'she', 'famy', 'could', 'us', 'handy', 'httpstcolhlgpnsyz']",32,137
3108,"['unicornr', 'useless', 'sound', 'incred', 'org', 'us', 'certain', 'get', 'scoop', 'lik', 'httpstcoltqaqdd']",0,0
3109,"['helenemah', 'good', 'quest', 'hel', 'dad', 'wev', 'look', 'org', 'lot', 'right', 'org', 'fruit', 'rel', 'spa', 'httpstcoovmmprvu']",0,0
3110,"['rockysl', 'would', 'easy', 'sort', 'on', 'singl', 'lit', 'bottl']",0,0
3111,"['dekidbl', 'wont', 'tel', 'keep', 'bread', 'bin']",0,0
3112,"['conorlov', 'acideaterfusao', 'swor', 'sacr', 'oa', 'nev', 'bath', 'anoth', 'smoothy', 'hey', 'httpstcozewbviuvl']",0,5
3113,"['craiganscomb', 'tna', 'gre', 'work', 'secret', 'undercov', 'ag']",2,3
3114,"['hollymcf', 'sur', 'hol', 'wed', 'lov', 'see', 'could', 'giv', 'us', 'head', 'first', 'eith', 'cal', 'ba', 'httpstcoaodrdqvtf']",0,3
3115,"['hannahlbat', 'ther', 'motto', 'liv']",0,0
3116,"['noredbrac', 'win', 'round', 'stef', 'what', 'scor', 'nil']",0,0
3117,"['boxdaveb', 'mesa', 'clink', 'crisp', 'packet', 'dav']",0,3
3118,"['mainmanoc', 'yo', 'best']",1,1
3119,"['ephenidin', 'ello']",0,0
3120,"['microgirl', 'immiwright', 'on', 'thing', 'thatl', 'mak', 'real', 'stand', 'abl', 'act', 'rememb', 'httpstcouxigogzco']",0,2
3121,"['microgirl', 'immiwright', 'pick', 'on', 'lik', 'dazzl', 'us', 'skil', 'also', 'acceiv', 'stun', 'httpstcomgaglnha']",0,0
3122,"['keeeaw', 'act', 'heard', 'on', 'sound', 'gre', 'though', 'wel', 'check']",0,2
3123,"['ipugsiehd', 'itskapoow', 'rachfenty', 'everyon', 'allow', 'occas', 'blip']",0,1
3124,"['nickbishop', 'youl', 'prob', 'apprecy', 'tradit', 'on', 'ev', 'year', 'exot', 'twist', 'tim', 'httpstcoekgc']",0,1
3125,"['isandaconsult', 'try', 'persuad', 'nutrit', 'off', 'class', 'fruit']",0,1
3126,"['celiagw', 'certain', 'seem', 'coupl', 'suspicy', 'look', 'smoothy', 'juic', 'shap', 'hol']",0,0
3127,"['garfey', 'thought', 'everyon', 'kept', 'dress', 'gown', 'fridg']",0,0
3128,"['pinkglit', 'look', 'calend', 'ooop']",0,1
3129,"['charlisay', 'find', 'sometim', 'think', 'smoothy', 'real', 'real', 'hard', 'on', 'appear', 'front', 'yo', 'httpstcozetvzkmr']",0,1
3130,"['ezgflight', 'knew', 'youd', 'lov', 'class']",0,1
3131,"['llinnet', 'drool', 'adverb', 'definit', 'someth', 'look', 'good', 'droola', 'sen', 'httpstcogdzqyyeka']",0,1
3132,"['akatut', 'witchcraft', 'tasty', 'tasty', 'witchcraft']",0,1
3133,"['sahreport', 'sorry', 'yo', 'disappoint', 'bottl', 'siz', 'fruit', 'pric', 'pack', 'transport', 'cost', 'httpstcorafytecm']",0,0
3134,"['hannahlbat', 'gre', 'tim', 'thank', 'though', 'wev', 'complet', 'lost', 'track', 'day', 'say', 'httpstcodgztzsewiv']",0,0
3135,"['noredbrac', 'theyr', 'hour', 'ahead', 'frant', 'cal', 'nin']",1,0
3136,"['mesa', 'boxdaveb', 'knew', 'youd', 'favo', 'class']",0,2
3137,"['galagraph', 'feel', 'youd', 'nee', 'littl', 'boost']",0,1
3138,"['kierans', 'gre', 'tim', 'thank', 'kier', 'try', 'real', 'hard', 'chees', 'reclass', 'fruit']",1,1
3139,"['ellehcimsm', 'cloth', 'peg', 'gen', 'wed', 'send']",0,1
3140,"['lonewolfcraig', 'casino', 'roy', 'would', 'diff', 'film', 'play', 'monopo', 'instead', 'pok']",0,3
3141,"['darkshadowb', 'least', 'doesnt', 'highlight', 'poor', 'spel', 'lik', 'scrabble']",0,9
3142,"['renatozel', 'thank', 'renato', 'wel', 'sur', 'pass', 'pack', 'design', 'team']",0,1
3143,"['rugmarbl', 'fab', 'demonst', 'willpow', 'wed', 'clos', 'two', 'thousand']",0,1
3144,"['lauraannebe', 'aberdeenunismd', 'feel', 'pain', 'laur', 'tak', 'everyon', 'knit', 'nonknit', 'mak', 'big', 'knit', 'work']",0,1
3145,"['euanreid', 'youv', 'got', 'tact']",0,0
3146,"['lindacantelo', 'youd', 'bet', 'go', 'chocol', 'cash', 'machin']",0,1
3147,"['immiwright', 'microgirl', 'honest', 'los', 'dart', 'thank', 'wayward', 'aim', 'magnet', 'thank', 'acc']",0,0
3148,"['teafaery', 'prob', 'got', 'thirsty', 'flight', 'ev', 'sant', 'giv', 'tempt', 'sometim']",0,1
3149,"['gingio', 'geekmagnif', 'alway', 'trust', 'shan', 'sniff', 'bargain']",0,2
3150,"['immiwright', 'microgirl', 'act', 'most', 'bas', 'far', 'best', 'extrem', 'jeng', 'lik', 'norm', 'jeng', 'httpstcopidxeqpy']",0,1
3151,"['microgirl', 'immiwright', 'on', 'thing', 'find', 'help', 'accid', 'walk', 'ful', 'leng', 'glass', 'window', 'didnt', 'see']",0,0
3152,"['mainmanoc', 'sad', 'new', 'look', 'spons', 'anyon', 'point', 'tim', 'happy', 'new', 'on', 'h', 'httpstcojkenwvdo']",1,1
3153,"['aliapow', 'certain', 'though', 'lost', 'conceiv', 'tim', 'tuesday', 'afternoon', 'sunday', 'morn', 'pancak', 'day', 'know']",0,1
3154,"['keeeaw', 'inv', 'new', 'meal', 'tim', 'elevens', 'ii', 'night', 'elevens', 'elevens', 'ii', 'night']",0,2
3155,"['nickbishop', 'virginatl', 'prob', 'star', 'struck', 'approach', 'glad', 'dec', 'httpstcogagiqczqqt']",0,0
3156,"['krisrichensuk', 'wed', 'go', 'far', 'say', 'wond', 'tim', 'year', 'someon', 'writ', 'song']",0,1
3157,"['studyinpink', 'dont', 'worry', 'noth', 'utmost', 'respect', 'anyon', 'eat', 'quich', 'breakfast', 'may', 'httpstcoyizrxusw']",0,1
3158,"['theseankemp', 'certain', 'thank', 'sean']",0,1
3159,"['jburn', 'tru', 'inspir']",1,2
3160,"['lucylexislawton', 'snap', 'sal', 'savvy']",0,0
3161,"['nialloconnel', 'long', 'hous', 'hor']",0,1
3162,"['pinkglit', 'fab', 'thank', 'cur', 'neth', 'zon', 'on', 'know', 'day', 'tim', 'b', 'httpstcotfkkrqojiu']",0,1
3163,"['eatsterlyldn', 'argu', 'andrea', 'hair', 'trod', 'war', 'start', 'wasnt']",0,7
3164,"['clairesparksm', 'hes', 'connoiss', 'revolv', 'pion']",0,0
3165,"['isandaconsult', 'wel', 'acceiv', 'breakfast', 'food', 'theyr', 'less', 'leg', 'tend', 'day']",0,1
3166,"['andrewjvanvleck', 'feel', 'hom', 'ear', 'part', 'town']",0,1
3167,"['shookspastry', 'littlelight', 'mayb', 'start', 'mak', 'ed', 'pack', 'could', 'wrap', 'around', 'mushroom', 'cucumb', 'michel']",0,1
3168,"['celiagw', 'every', 'day', 'leftov', 'run', 'cel', 'norm', 'doesnt', 'tak', 'long']",0,0
3169,"['kateemm', 'orangin', 'impress', 'anyon', 'pow', 'stick', 'on', 'slight', 'melt', 'ferrero', 'roch']",0,1
3170,"['morganerskin', 'tobleron', 'tobleron', 'toblertwo']",0,3
3171,"['saralmev', 'every', 'meal', 'janu', 'mak', 'enough', 'food']",0,1
3172,"['kiw', 'strong', 'cho', 'wis', 'cho', 'mighty', 'cho']",0,1
3173,"['rjohnston', 'that', 'mak', 'doubl', 'mayb', 'tripl', 'prob', 'best', 'quadrupl', 'saf']",0,0
3174,"['jameshendry', 'want', 'eat', 'turkey', 'breakfast', 'jam', 'wont', 'stand', 'way', 'anyth', 'wel', 'f', 'httpstcomaijrhdbp']",0,0
3175,"['bgbaz', 'two', 'new', 'pair']",0,1
3176,"['aliciadawn', 'agaydemon', 'sham', 'exclud', 'part', 'tru', 'deeply', 'sorry']",0,2
3177,"['islaworld', 'sorry', 'wev', 'seen', 'isl', 'wed', 'lov', 'pop', 'email', 'helloinnocentdrinksco', 'httpstcokinyhsxk']",0,0
