,text,re,fav
727,"['freedom', 'expl', 'diff', 'idea', 'path', 'on', 'gre', 'thing', 'mit', 'noelleselin', 'httpstcoahrjijkb']",26,89
728,"['prim', 'selffold', 'microrobot', 'miteec', 'shapeshift', 'diff', 'task', 'httpstcoignbtdkxa', 'httpstcoacqkolnei']",33,96
729,"['team', 'profess', 'cit', 'sci', 'detect', 'comet', 'outsid', 'sol', 'system', 'httpstcoxocmcfg', 'httpstcomwwlbshnb']",70,153
730,"['rt', 'mitalumn', 'famy', 'weekend', 'camp', 'shar', 'mem', 'mom', 'mymitfam', 'httpstcoqqxcezydik']",10,0
731,"['institut', 'fin', 'fisc', 'year', 'largest', 'an', 'fundra', 'tot', 'dat', 'httpstcoxizzoyynb', 'httpstcofcfuhgt']",28,54
732,"['fal', 'hit', 'camp', 'aroundmit', 'httpstcopbtqdkdpig']",76,416
733,"['excit', 'help', 'oth', 'develop', 'project', 'someon', 'peopl', 'look', 'httpstcoxvfbdscc']",19,50
734,"['research', 'engin', 'crispr', 'edit', 'singl', 'rna', 'let', 'hum', 'cel', 'httpstcoyxeiszuisy', 'httpstcoudgkvou']",96,197
735,"['thank', 'mitengin', 'smartphon', 'could', 'soon', 'tel', 'car', 'nee', 'maint', 'httpstcouzufhcuil']",20,60
736,"['new', 'dat', 'sciencemit', 'suggest', 'ex', 'model', 'mem', 'form', 'rev', 'httpstcokpyheezn', 'httpstcochapwmwmw']",23,64
737,"['rt', 'edxonlin', 'learn', 'opioid', 'epidem', 'unit', 'stat', 'includ', 'info', 'tre', 'recoveryenrol', 'fre', 'https']",25,0
738,"['rt', 'mitsap', 'shift', 'petrocult', 'sap', 'facul', 'talk', 'energy', 'transit', 'aesthet', 'cult', 'mitenergy', 'semin', 'httpstc']",8,0
739,"['rt', 'medialab', 'watch', 'yesterday', 'mltalks', 'joi', 'margarit', 'mor', 'head', 'conservationorg', 'conserv', 'steward', 'program', 'httpstc']",20,0
740,"['rt', 'mitc', 'cee', 'ris', 'star', 'workshop', 'brought', 'distinct', 'wom', 'mit', 'expl', 'car', 'academ', 'httpstcovqfsjhey', 'https']",11,0
741,"['sing', 'actress', 'audraequalitymc', 'mcdermott', 'award', 'artsatmit', 'congr', 'httpstcoiqgwrubp']",17,44
742,"['carv', 'gourd', 'day', 'nationalpumpkinday', 'httpstcoswgiihlmc']",156,218
743,"['mit', 'research', 'develop', 'synthet', 'gen', 'circuit', 'trig', 'immun', 'system', 'attack', 'cant', 'httpstcognzqbkmjv']",96,185
744,"['new', 'approach', 'develop', 'mit', 'could', 'help', 'curb', 'needless', 'meth', 'flar', 'httpstcobbpxummmn', 'sustain', 'httpstcoiukuhdeau']",19,62
745,"['rt', 'mitspectr', 'pow', 'curios', 'every', 'ide', 'inv', 'born', 'mit', 'start', 'quest', 'httpstcoycepvbgt', 'mitbetterwo']",42,0
746,"['mit', 'research', 'upturn', 'common', 'believ', 'membr', 'mak', 'way', 'efficy', 'desalin', 'httpstcotzndernx']",31,79
747,"['mak', 'stronger', 'concret', 'us', 'recyc', 'plast', 'wat', 'bottl', 'thank', 'mitstud', 'httpstcouowgkdgwzo', 'httpstcolpqqgjm']",69,138
748,"['dat', 'map', 'expl', 'two', 'decad', 'enrol', 'trend', 'among', 'fem', 'stud', 'mit', 'httpstcoqejntpvffz', 'httpstcofyrtwurzc']",44,81
749,"['new', 'way', 'mak', 'cach', 'dat', 'mem', 'bank', 'far', 'efficy', 'mitcsail', 'httpstcoxfzhlyzwxa', 'httpstcoqwmjjbba']",31,46
750,"['want', 'writ', 'dant', 'astrophys', 'meet', 'mit', 'seny', 'tal', 'weiss', 'httpstcozxmnfouy', 'httpstcojdqmcdwm']",21,140
751,"['rt', 'eshipmit', 'say', 'hello', 'brand', 'new', 'med', 'wal', 'insid', 'front', 'door', 'info', 'nee', 'hd', 'billaulet', 'httpstco']",9,0
752,"['rt', 'mitshass', 'edit', 'mag', 'knowledg', 'new', 'mus', 'philosoph', 'guid', 'lif', 'wisdom', 'nuclear', 'deter', 'https']",12,0
753,"['mit', 'rec', 'becam', 'on', 'first', 'univers', 'issu', 'virt', 'diploma', 'httpstconyenwgo', 'httpstcoxkacnhpsi']",111,183
754,"['want', 'peopl', 'lov', 'sci', 'way', 'lov', 'sci', 'fel', 'frankel', 'httpstcorjeiwqhg', 'via', 'chronicle', 'httpstcomsolhaiok']",38,128
755,"['sci', 'mitpicow', 'mitbrainandcog', 'build', 'cas', 'new', 'the', 'mem', 'form', 'httpstcoczktazk']",30,58
756,"['atmosph', 'chem', 'noelleselin', 'mitidss', 'eapsmit', 'tak', 'pollut', 'treaty', 'control', 'httpstcoxwotffn']",15,43
757,"['ingest', 'dev', 'mit', 'could', 'diagnos', 'gastrointestin', 'slowdown', 'monit', 'food', 'intak', 'httpstcohboafblpl', 'httpstcoxomscpgui']",155,91
758,"['rt', 'mitengin', 'icym', 'watch', 'mitfootbal', 'rb', 'john', 'robertson', 'scor', 'fin', 'td', 'gre', 'run', 'saturday', 'coast', 'guard', 'rolltech']",24,0
759,"['imagin', 'comput', 'could', 'lik', 'glass', 'screens', 'melt', 'away', 'phys', 'mov', 'bit', 'via', 'fastcodesign', 'httpstcoruggclttc']",46,103
760,"['mit', 'rank', 'wallethub', 'collegeunivers', 'unit', 'stat', 'httpstcoxgjjvjky']",66,213
761,"['photo', 'mitalumn', 'friend', 'celebr', 'mitbetterworld', 'boston', 'httpstcofnaqzexas', 'httpstcobviwshdn']",24,75
762,"['celebr', 'avogadro', 'numb', 'x', 'octob', 'rd', 'happy', 'moleday', 'httpstcohvmhaomld']",309,643
763,"['first', 'tim', 'research', 'ident', 'neur', 'sign', 'explicit', 'implicit', 'learn', 'httpstcosmpejxmul']",97,190
764,"['research', 'us', 'art', 'intellig', 'improv', 'ear', 'breast', 'cant', 'detect', 'httpstcowhuuflgq', 'httpstcowhgtbfhtgx']",74,114
765,"['prim', 'selffold', 'microrobot', 'miteec', 'shapeshift', 'diff', 'task', 'httpstcoignbtdkxa', 'httpstcojebxyzi']",13,56
766,"['com', 'mit', 'op', 'new', 'pag', 'intellect', 'lif', 'jing', 'wang', 'profess', 'mitcmsw', 'httpstcovqqzmwg']",18,76
767,"['mit', 'spinout', 'launch', 'embrwav', 'wristband', 'keep', 'wear', 'therm', 'comfort', 'httpstcojpdpspzes', 'httpstcobwferngb']",58,135
768,"['head', 'charl', 'regatt', 'weekend', 'best', 'luck', 'mitengin', 'httpstcoitrsgiqh', 'hocr', 'httpstcoxiwellw']",24,68
769,"['rt', 'mitsap', 'shadow', 'transit', 'ag', 'transitmat', 'mitdusp', 'grad', 'stud', 'ar', 'ofsevit', 'advoc', 'chang', 'mbta', 'httpstc']",10,0
770,"['rt', 'whiteheadinst', 'guptalabmit', 'ident', 'protein', 'play', 'import', 'rol', 'cellul', 'pathway', 'cruc', 'cant', 'metastas', 'htt']",17,0
771,"['ther', 'un', 'rol', 'sci', 'engin', 'play', 'mak', 'diff', 'peopl', 'liv', 'httpstcollujiwt']",30,46
772,"['research', 'chemistrymit', 'discov', 'key', 'process', 'could', 'help', 'har', 'methanol', 'that', 'cur', 'wast', 'httpstcoxviuoyxzs']",16,41
773,"['who', 'blam', 'assign', 'respons', 'mind', 'sim', 'altern', 'outcom', 'httpstcotvdgranm', 'httpstcosoysrqwva']",33,50
774,"['develop', 'pass', 'cre', 'brand', 'conceiv', 'would', 'tak', 'veg', 'food', 'nich', 'mainstream', 'httpstcojfnhcoli']",10,42
775,"['meet', 'mit', 'seny', 'tal', 'weiss', 'whos', 'interest', 'span', 'phys', 'the', 'polit', 'sci', 'httpstcozxmnfouy', 'httpstcocdzbdilme']",16,83
776,"['rt', 'mitlistart', 'visit', 'mit', 'chapelread', 'architect', 'eerosaarin', 'leg', 'nytim', 'listartisthttpstconm']",9,0
777,"['airbreath', 'battery', 'stor', 'elect', 'month', 'fif', 'cost', 'cur', 'technolog', 'httpstcoyidztdue']",49,95
778,"['mit', 'research', 'discuss', 'sci', 'behind', 'ligo', 'observ', 'neutron', 'star', 'collid', 'httpstcogzjxtvki', 'httpstcoqscabzf']",25,73
779,"['refug', 'camp', 'resettl', 'area', 'tough', 'stay', 'warm', 'vick', 'liu', 'tel', 'cbsboston', 'httpstcojyumlzruk']",24,57
780,"['rt', 'chronicle', 'lik', 'get', 'schooled', 'harvard', 'mit', 'without', 'pesky', 'tuit', 'room', 'board', 'anthonyeveret', 'tri', 'edxonlin', 'bar']",25,0
781,"['thehub', 'celebr', 'art', 'technolog', 'innov', 'httpstcohonsnufaq', 'hubweek', 'httpstcogvgttoqxgo']",13,47
782,"['rt', 'mitl', 'staff', 'launch', 'high', 'altitud', 'balloon', 'path', 'tot', 'eclips', 'got', 'photo', 'moon', 'shadow']",9,0
783,"['rt', 'mitsap', 'azr', 'akamija', 'memorymatrix', 'expl', 'quest', 'empathy', 'preserv', 'cult', 'herit', 'httpstcowoziazlft']",6,0
784,"['biolog', 'engin', 'ident', 'gen', 'protect', 'protein', 'link', 'parkinson', 'diseas', 'httpstcovnuaddfh']",53,91
785,"['introduc', 'digit', 'diplom', 'built', 'blockchain', 'sec', 'mitstud', 'httpstconyenwgo', 'httpstcojssesocw']",94,208
786,"['sometim', 'view', 'art', 'sci', 'jeremiah', 'johnson', 'mitchem', 'httpstcolghpsuxit']",24,71
787,"['rt', 'medialab', 'eng', 'digit', 'learn', 'phys', 'tink', 'enco', 'cre', 'express', 'play', 'selfdirect', 'learn', 'https']",107,0
788,"['rt', 'mitc', 'insight', 'cem', 'microscop', 'property', 'may', 'lead', 'stronger', 'sustain', 'concret', 'httpstcoehtiyafkm', 'httpst']",24,0
789,"['rt', 'mitocw', 'new', 'cours', 'stat', 'brain', 'cognit', 'sci', 'httpstcokbobucgs', 'httpstcoxdgjxfxf']",109,0
790,"['rt', 'mitcsail', 'machin', 'learn', 'system', 'could', 'improv', 'breast', 'cant', 'detect', 'amp', 'reduc', 'unnecess', 'surgery', 'httpstcorurrmjgw', 'https']",74,0
791,"['mit', 'alumn', 'emy', 'tow', 'part', 'mit', 'team', 'work', 'toward', 'efficy', 'highpress', 'desalin', 'httpstcowkvothdec']",35,123
792,"['sci', 'mitpicow', 'mitbrainandcog', 'ident', 'brain', 'wav', 'link', 'diff', 'typ', 'learn', 'httpstcoyfotcnss']",54,101
793,"['mit', 'engin', 'ident', 'key', 'albatross', 'marathon', 'flight', 'shallow', 'arc', 'help', 'bird', 'stay', 'aloft', 'less', 'effort', 'httpstcolrtwlhxnd']",19,66
794,"['neutron', 'star', 'discovery', 'mark', 'first', 'cosm', 'ev', 'observ', 'gravit', 'wav', 'light', 'httpstcogrknizkle']",187,350
795,"['rt', 'sciencemit', 'first', 'gravitationalwav', 'collid', 'neutron', 'star', 'detect', 'ligo', 'egovirgo', 'httpstcozygpjzr', 'httpst']",198,0
796,"['rt', 'nasaferm', 'ferm', 'gammaray', 'burst', 'monit', 'saw', 'flash', 'merg', 'neutron', 'star', 'also', 'mad', 'gravitationalwav', 'detect', 'ligo']",620,0
797,"['rt', 'ligo', 'wak', 'nasaferm', 'ligo', 'egovirgo', 'detect', 'gravitationalwav', 'go', 'gammarayburst', 'httpstcokofxt']",748,0
798,"['rt', 'nsf', 'discovery', 'mark', 'st', 'cosm', 'ev', 'observ', 'gravitationalwav', 'light', 'ligo', 'httpstcozwmsnkbh']",401,0
799,"['amaz', 'ligo', 'egovirgo', 'mad', 'st', 'detect', 'gravit', 'wav', 'collid', 'neutron', 'star', 'httpstconyzvrvej']",343,631
800,"['neet', 'put', 'project', 'forefront', 'httpstcodrnjzlturo', 'httpstcoixhsuijnrj']",23,67
801,"['ket', 'zhang', 'daught', 'commun', 'party', 'off', 'study', 'chines', 'foreign', 'policy', 'un', 'perspect', 'httpstcobdypnil']",13,42
802,"['rt', 'mitalumn', 'year', 'hubweek', 'tin', 'kap', 'sm', 'phd', 'amp', 'din', 'katab', 'sm', 'phd', 'talk', 'latest', 'ai', 'medicin', 'https']",11,0
803,"['rt', 'mitshass', 'clar', 'mitecon', 'jon', 'grub', 'answ', 'wgbh', 'list', 'quest', 'trump', 'tax', 'plan', 'tax', 'reform', 'gen', 'httpst']",6,0
804,"['polyhedron', 'reach', 'sky', 'build', 'httpstcowxjisbwn', 'aroundmit', 'httpstcovazvomomd']",23,112
805,"['flex', 'sens', 'detect', 'mov', 'gi', 'tract', 'could', 'help', 'doct', 'diagnos', 'disord', 'httpstcohboafblpl', 'httpstcoebwpnswvpg']",37,70
806,"['healthy', 'fast', 'food', 'meet', 'tk', 'pil', 'found', 'veggiegril', 'largest', 'veganveget', 'chain', 'us', 'httpstcogcfyuuxjb']",18,49
807,"['new', 'target', 'tre', 'undrug', 'lung', 'cant', 'httpstcocvsuqn', 'httpstcojeekpxeuzj']",28,55
808,"['rt', 'mitmech', 'stud', 'tak', 'mit', 'know', 'roygb', 'plu', 'pink', 'silv', 'min', 'httpstcoyaurixdg']",15,0
809,"['rt', 'climatecolab', 'hubweek', 'ful', 'swing', 'mak', 'sur', 'check', 'mit', 'ev', 'tak', 'deep', 'div', 'climatechang', 'us']",7,0
810,"['rt', 'mitshass', 'john', 'dur', 'plan', 'new', 'er', 'mitmuse', 'httpstcodveqitlr', 'mitpst', 'httpstcoeswbpitmr']",10,0
811,"['fal', 'ar', 'w', 'aroundmit', 'httpstcoowbvrrl']",26,179
812,"['engin', 'mitmech', 'work', 'albatross', 'stay', 'aloft', 'near', 'mil', 'w', 'wing', 'flap', 'httpstcopjwizbz']",30,85
813,"['lik', 'cre', 'beauty', 'comply', 'molec', 'sak', 'push', 'limit', 'jeremiah', 'johnson', 'httpstcoimtxgsgn']",30,84
814,"['study', 'sciencemit', 'find', 'inf', 'try', 'hard', 'see', 'adult', 'struggle', 'achiev', 'goal', 'httpstcoginifdlz']",51,92
815,"['rt', 'mitslo', 'design', 'think', 'apply', 'problem', 'industry', 'her', 'httpstcoteqtcs', 'httpstcoyqyjxtxjmk']",84,0
816,"['rt', 'medialab', 'resolv', 'eth', 'dilemma', 'ai', 'decisionmak', 'dat', 'collect', 'mil', 'mor', 'machin', 'vot', 'httpstcozez']",82,0
817,"['empow', 'young', 'wom', 'stem', 'happy', 'intern', 'dayofthegirl', 'httpstcospvqghuvrm', 'httpstcowfytukwfny']",108,229
818,"['neet', 'pilot', 'in', 'cent', 'around', 'interdisciplin', 'project', 'prep', 'stud', 'pract', 'engin', 'httpstcotaonqsoxm']",18,60
819,"['good', 'luck', 'tak', 'psat', 'today', 'go', 'launch', 'httpstcoyhpzvrysx']",25,142
820,"['comput', 'sci', 'regin', 'barzilay', 'mitcsail', 'miteec', 'macarth', 'geni', 'grant', 'congr', 'httpstcouwineptey']",56,193
821,"['rt', 'mitcmsw', 'design', 'govern', 'serv', 'everyon', 'rol', 'ux', 'play', 'cre', 'bet', 'serv', 'httpstcollbvckapll', 'adob', 'intervy']",16,0
822,"['mit', 'kochinstitut', 'discov', 'new', 'target', 'tre', 'undrug', 'lung', 'cant', 'httpstcocvsuqn', 'httpstcoselnbj']",32,62
823,"['ket', 'zhang', 'mitpolisc', 'doct', 'stud', 'shed', 'light', 'china', 'us', 'coerc', 'foreign', 'policy', 'httpstcotfbjgphsu']",11,25
824,"['happy', 'adalovelaceday', 'today', 'celebr', 'ad', 'achiev', 'wom', 'stem', 'ald', 'httpstcokfarlez']",424,705
825,"['mit', 'research', 'develop', 'paperbas', 'test', 'diagnos', 'zik', 'infect', 'within', 'minut', 'httpstcoasltrfiey']",98,174
826,"['hop', 'yo', 'enjoy', 'columbusday', 'weekend', 'httpstcouvqraqtixw']",25,115
827,"['har', 'defect', 'met', 'oxid', 'could', 'imply', 'comput', 'mem', 'energy', 'convert', 'httpstcouikiznjkg']",39,94
828,"['clim', 'chang', 'unimp', 'gre', 'increas', 'prob', 'extrem', 'ev', 'kerry', 'emanuel', 'httpstcoiulngvxlg']",162,232
829,"['rt', 'mitsap', 'driverless', 'car', 'real', 'est', 'paig', 'pitch', 'msred', 'autonom', 'revolv', 'disrupt', 'city', 'httpstcoyk']",22,0
830,"['happy', 'worldsmileday', 'mit', 'httpstconqqmbcilal']",148,532
831,"['ted', 'radio', 'hour', 'npr', 'medialab', 'direct', 'joi', 'httpstcoeyleibdqvs']",20,40
832,"['paperbas', 'zik', 'diagnost', 'avoid', 'fals', 'posit', 'via', 'bostonglob', 'httpstcodskrmvuwh']",16,38
833,"['superhero', 'origam', 'robot', 'mitcsail', 'wear', 'diff', 'outfit', 'diff', 'task', 'httpstcoignbtdkxa', 'httpstcogundweacuk']",37,73
834,"['biolog', 'find', 'cut', 'process', 'cant', 'cel', 'rely', 'forc', 'stop', 'grow', 'httpstcokrdrirzdu']",78,151
835,"['rt', 'mitengin', 'wom', 'socc', 'earn', 'unit', 'socc', 'coach', 'team', 'academ', 'award', 'seven', 'tim', 'program', 'hist', 'httpstcoozuycvap']",21,0
836,"['rt', 'mitslo', 'see', 'gig', 'econom', 'grow', 'fastest', 'interact', 'map', 'httpstcoszsadhp', 'httpstcocyxkulzcmj']",34,0
837,"['nobel', 'laur', 'amp', 'mit', 'prof', 'emerit', 'rain', 'weiss', 'without', 'decad', 'nsf', 'support', 'ligo', 'may', 'nev', 'success', 'httpstcosgljbkead']",112,244
838,"['mit', 'spinoff', 'launch', 'embrwav', 'wristband', 'mak', 'us', 'feel', 'warm', 'cool', 'httpstcobqknkteg']",31,76
839,"['carbon', 'cyc', 'expery', 'sign', 'enough', 'jolt', 'tip', 'ear', 'toward', 'six', 'mass', 'extinct', 'httpstcoezlnusdzc']",25,51
840,"['beauty', 'fal', 'day', 'outsid', 'takeabreak', 'aroundmit', 'httpstcogcbh']",33,179
841,"['phys', 'shirley', 'an', 'jackson', 'phd', 'spok', 'mit', 'enco', 'next', 'gen', 'sci', 'engin', 'httpstcoygrpwewbzi']",42,76
842,"['rt', 'mitshass', 'learn', 'gravit', 'wav', 'op', 'mit', 'hist', 'david', 'kais', 'rai', 'weisss', 'aud', 'ide', 'httpstcopjrup']",23,0
843,"['new', 'book', 'prof', 'kieransetiy', 'aim', 'smoo', 'rocky', 'road', 'middl', 'ag', 'httpstcorkeaczjtom', 'httpstcogrbbgykx']",17,35
844,"['mit', 'commun', 'play', 'cent', 'rol', 'gre', 'boston', 'third', 'an', 'fest', 'idea', 'innov', 'hubweek', 'httpstcoigbrtefwog']",55,135
845,"['biochem', 'sciencemit', 'discov', 'flu', 'virus', 'hijack', 'host', 'cellul', 'machinery', 'httpstcovigeguatrc']",41,74
846,"['rt', 'nobelpr', 'spac', 'enorm', 'stiff', 'cant', 'squ', 'rain', 'weiss', 'nobel', 'laur', 'phys', 'interviewhttpstcowlv']",164,0
847,"['numb', 'rain', 'weiss', 'th', 'mit', 'facul', 'memb', 'th', 'mit', 'alumn', 'win', 'phys', 'nobel', 'httpstcosyapbhxe', 'mith']",58,174
848,"['fun', 'fact', 'nobelphysicspr', 'win', 'prof', 'rain', 'weiss', 'inv', 'ligo', 'design', 'mit', 'near', 'yr', 'ago', 'httpstconlducws']",43,105
849,"['dyk', 'last', 'week', 'ligo', 'team', 'annount', 'gravit', 'wav', 'four', 'blackhol', 'merg', 'httpstcouvavmmzpnh']",45,90
850,"['rt', 'audiobruc', 'mit', 'prof', 'emerit', 'rai', 'weisss', 'preprototyp', 'ligo', 'detect', 'gravit', 'wav', 'rippl', 'spac', 'tim', 'wbur', 'wow', 'https']",36,0
851,"['rt', 'ayushikroy', 'emerit', 'profess', 'phys', 'mit', 'rain', 'weiss', 'nobelpr', 'phys', 'httpstconxqanc']",18,0
852,"['rt', 'sciencemit', 'meet', 'rai', 'weiss', 'colleg', 'dropout', 'inv', 'gravitationalwav', 'detect', 'httpstcollaotnypo', 'httpstcocti']",76,0
853,"['rt', 'nobelpr', 'watch', 'mit', 'ligo', 'group', 'break', 'applaus', 'watch', 'annount', 'year', 'nobelpr', 'phys']",487,0
854,"['priz', 'affirm', 'socy', 'gain', 'inform', 'world', 'around', 'us', 'reason', 'prof', 'rain', 'weiss', 'sci']",26,67
855,"['einstein', 'stil', 'aliveh', 'would', 'absolv', 'flabbergast', 'mit', 'prof', 'emerit', 'rain', 'weiss', 'nobelpr', 'einsteinwasright']",46,140
856,"['wev', 'op', 'new', 'field', 'astronom', 'astrophys', 'real', 'payoff', 'going', 'fut', 'rain', 'httpstcodytoins']",95,198
857,"['cre', 'rig', 'ligo', 'expery', 'constitut', 'sci', 'triumph', 'mit', 'presid', 'l', 'rafael', 'reif', 'httpstcoxecfrpqq']",22,65
858,"['edt', 'mit', 'press', 'conf', 'webcast', 'liv', 'mitphys', 'celebr', 'prof', 'rain', 'weiss', 'nobelpr', 'httpstconhxrtvgid']",22,77
859,"['ligo', 'research', 'detect', 'gravit', 'wav', 'collid', 'black', 'hol', 'httpstcophfqtwynqc', 'httpstcotoroaidlr']",63,117
860,"['weiss', 'bar', 'thorn', 'phys', 'nobelprizewin', 'lego', 'photo', 'taur', 'httpstcodjjcotwo']",741,1598
861,"['excit', 'new', 'stockholm', 'morn', 'httpstcoleedplp']",46,135
862,"['alway', 'tink', 'new', 'mint', 'nobel', 'laur', 'rain', 'weiss', 'phd', 'mit', 'lif', 'httpstcorzbqgwkjds', 'httpstconwcnivbs']",122,178
863,"['year', 'gravit', 'wav', 'gw', 'travel', 'ear', 'billionday', 'first', 'detect', 'nobelpr', 'httpstcofwsbww']",124,261
864,"['mit', 'new', 'phys', 'rain', 'weiss', 'shar', 'nobel', 'priz', 'phys', 'httpstcoleedplp', 'nobelpr', 'httpstcodrswjf']",58,183
865,"['mit', 'prof', 'emerit', 'rain', 'weiss', 'wif', 'rebecc', 'receiv', 'big', 'new', 'nobelpr', 'commit', 'hom', 'httpstcothfrlcfqr']",118,424
866,"['nobel', 'phys', 'recogn', 'decad', 'work', 'lead', 'detect', 'gravitationalwav', 'predict', 'httpstcoibbnnptg']",185,296
867,"['rt', 'nobelpr', 'join', 'us', 'congrat', 'rain', 'weissjust', 'award', 'nobel', 'priz', 'phys', 'togeth', 'barry', 'c', 'bar', 'kip']",466,0
868,"['real', 'wond', 'ded', 'effort', 'that', 'going', 'year', 'rain', 'weiss', 'today', 'phys', 'httpstcoudgepwqu']",79,249
869,"['rt', 'nobelpr', 'phys', 'laur', 'rain', 'weiss', 'ligo', 'born', 'germany', 'ag', 'profess', 'phys', 'mit', 'httpstcoyaizcrjy', 'facultyw']",400,0
870,"['rt', 'mit', 'nytcrossword', 'know', 'someth', 'dont', 'nobelpr', 'phys', 'httpstcoosiqyzup']",26,0
871,"['rt', 'danhoak', 'nobelpr', 'watch', 'party', 'ligo', 'off', 'mit', 'httpstcorypuygojcl']",16,0
872,"['rain', 'weiss', 'mitphys', 'shar', 'nobelpr', 'phys', 'groundbreak', 'work', 'ligo', 'co', 'httpstcovwxmkoprnh']",288,559
873,"['rt', 'nobelpr', 'break', 'new', 'nobelpr', 'phys', 'award', 'rain', 'weiss', 'barry', 'c', 'bar', 'kip', 'thorn', 'ligo', 'https']",9826,0
874,"['michael', 'rosbash', 'phd', 'nobelpr', 'discov', 'mech', 'circad', 'rhythm', 'httpstcojbduelith']",144,406
875,"['mit', 'alumn', 'michael', 'rosbash', 'shar', 'nobelpr', 'medicin', 'physiolog', 'work', 'circ', 'httpstcojdwqqohw']",456,957
876,"['new', 'delivery', 'method', 'mitengin', 'may', 'mak', 'easy', 'us', 'mrna', 'tre', 'diseas', 'httpstcoqtxtcgi', 'httpstcowovbmiyttq']",37,105
877,"['thank', 'mitengin', 'blood', 'test', 'via', 'sound', 'wav', 'may', 'replac', 'tissu', 'biopsy', 'httpstcorngwmzpj', 'httpstcofqsbbgyys']",110,188
878,"['friday', 'blu', 'ski', 'aahhh', 'httpstcoztuortskw']",74,418
879,"['boston', 'hous', 'pilot', 'nesterlyhom', 'designx', 'project', 'pair', 'empty', 'nest', 'stud', 'httpstcoevtuvty']",12,33
880,"['rt', 'sciencemit', 'first', 'openaccess', 'dat', 'larg', 'collid', 'confirm', 'univers', 'pattern', 'und', 'messy', 'subatom', 'partic', 'jet', 'https']",31,0
881,"['rt', 'mitmech', 'memb', 'mech', 'commun', 'mov', 'build', 'mil', 'renov', 'httpstcoshwhzngom', 'httpstconrya']",6,0
882,"['mit', 'spinoff', 'launch', 'embrwav', 'wristband', 'mak', 'us', 'feel', 'warm', 'cool', 'httpstcohvjwcoagrw']",45,93
883,"['sci', 'mitbiolog', 'kochinstitut', 'ident', 'poss', 'new', 'strategy', 'halt', 'brain', 'tum', 'httpstcogwspgrzhd']",41,67
884,"['immigr', 'digit', 'educ', 'presid', 'trump', 'bostonmagazin', 'interview', 'w', 'mit', 'presid', 'reif', 'httpstcoabqvajsqb', 'mitbetterworld']",30,54
885,"['rt', 'mitalumn', 'mitbetterworld', 'com', 'boston', 'tonight', 'tim', 'busy', 'expl', 'backyard', 'ahead', 'ev', 'httpstcooqdeyxdocb', 'h']",17,0
886,"['rt', 'fastcodesign', 'meet', 'mit', 'ad', 'swiss', 'army', 'knif', 'robot', 'httpstcotmcdrhlh', 'httpstcodjqpdailcl']",17,0
887,"['onlyatmit', 'httpstcogabgannyi']",109,361
888,"['got', 'get', 'back', 'busy', 'diplom', 'mit', 'prof', 'emerit', 'ernestmon', 'httpstcogxfxnzczm', 'httpstcoykmuayzz']",16,43
889,"['rt', 'mitengsuccess', 'tbt', 'mitclubsandim', 'st', 'ev', 'harvardmit', 'shotok', 'cup', 'httpstcomtpflbnbk']",11,0
890,"['new', 'paperbas', 'test', 'develop', 'mit', 'rapid', 'diagnos', 'zik', 'vir', 'httpstcouapnyjgio', 'httpstcoijlrv']",72,134
891,"['rt', 'latv', 'cul', 'es', 'el', 'rincn', 'ms', 'interes', 'del', 'planet', 'dnde', 'est', 'la', 'mec', 'de', 'los', 'cientfico', 'en', 'cazadorcerebro', 'visitamo', 'el', 'med']",70,0
892,"['gravit', 'wav', 'observ', 'joint', 'ligo', 'egovirgo', 'first', 'tim', 'httpstcouyagfbqnn', 'httpstcocyazyunn']",88,153
